V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
Playing History Audit 'garciamurilo' from 2020/01/01 12:00 AM to 2021/01/15 11:59 PM,,,,,,,,,,,,,NA
Transaction Details,Individual Transaction Amounts,Running Balance,,,,,,,,,,,NA
Date/Time,Action,Table Name / Player / Tournament #,Game,Account Currency,Amount,Accrued StarsCoin,T Money,W Money,Balance,Total Accrued StarsCoin After this Transaction,T Money,W Money,NA
2020/06/08 10:59 AM,Tournament Registration,2930001274$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.74,4.00,0.00,0.00,NA
2020/06/08 11:03 AM,Tournament Registration,2930003751$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.49,4.00,0.00,0.00,NA
2020/06/08 11:05 AM,Tournament Registration,2930005200$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.24,4.00,0.00,0.00,NA
2020/06/08 11:06 AM,Tournament Won,2930005200$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.75,0.00,0.00,0.00,18.99,4.00,0.00,0.00,NA
2020/06/08 11:06 AM,Tournament Registration,2930006467$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.74,4.00,0.00,0.00,NA
2020/06/08 11:13 AM,Tournament Registration,2930011654$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.49,4.00,0.00,0.00,NA
2020/06/08 11:24 AM,Tournament Registration,2930019202$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.24,4.00,0.00,0.00,NA
2020/06/08 11:30 AM,Tournament Registration,2930023972$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,17.99,4.00,0.00,0.00,NA
2020/06/08 11:41 AM,Tournament Won,2930023972$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.75,0.00,0.00,0.00,18.74,4.00,0.00,0.00,NA
2020/06/08 11:42 AM,Tournament Registration,2930032806$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.49,4.00,0.00,0.00,NA
2020/06/08 11:47 AM,Tournament Won,2930032806$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.50,0.00,0.00,0.00,18.99,4.00,0.00,0.00,NA
2020/06/08 11:48 AM,Tournament Registration,2930037792$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.74,4.00,0.00,0.00,NA
2020/06/08 11:50 AM,Tournament Registration,2930039399$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.49,4.00,0.00,0.00,NA
2020/06/08 11:52 AM,Tournament Won,2930039399$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.75,0.00,0.00,0.00,19.24,4.00,0.00,0.00,NA
2020/06/08 11:52 AM,Tournament Registration,2930040648$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.99,4.00,0.00,0.00,NA
2020/06/08 11:56 AM,Tournament Won,2930040648$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.75,0.00,0.00,0.00,19.74,4.00,0.00,0.00,NA
2020/06/08 11:56 AM,Tournament Registration,2930044043$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.49,4.00,0.00,0.00,NA
2020/06/08 12:03 PM,Tournament Registration,2930049050$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.24,4.00,0.00,0.00,NA
2020/06/08 12:06 PM,Tournament Registration,2930051232$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.99,4.00,0.00,0.00,NA
2020/06/08 12:07 PM,Tournament Won,2929975360$0.02 NL Hold'em [990 Players  Hyper-Turbo], NL Hold'em Sit&Go Buy-In: 0.02/0.00,USD,0.10,0.00,0.00,0.00,19.09,4.00,0.00,0.00,NA
2020/06/08 1:06 PM,Chest Reward,900374770,,USD,0.00,10.00,0.00,0.00,19.09,14.00,0.00,0.00,NA
2020/06/08 1:06 PM,Chest Reward (Tournament Ticket),900374770,,USD,0.00,0.00,0.00,0.00,19.09,14.00,0.00,0.00,NA
2020/06/08 1:06 PM,Chest Reward (Tournament Ticket),900374770,,USD,0.00,0.00,0.00,0.00,19.09,14.00,0.00,0.00,NA
2020/06/08 1:07 PM,Tournament Registration,2926961374<font color=-x-tourn-vip><b>Stars Rewards Freeroll [Progressive Total KO] </font> <font color=-x-tourn-guarantee>$7 000 Added</b></font> - <font color=Red><b>NO LATE REGISTRATION</b></font>, NL Hold'em,USD,0.00,0.00,0.00,0.00,19.09,14.00,0.00,0.00,NA
2020/06/08 1:08 PM,Tournament Registration,2930100792$0.50 NLHE Stars Rewards Spin & Go, NL Hold'em Sit&Go Buy-In: 0.50/0.00,USD,0.00,0.00,0.00,0.00,19.09,14.00,0.00,0.00,NA
2020/06/08 1:12 PM,Tournament Won,2930100792$0.50 NLHE Stars Rewards Spin & Go, NL Hold'em Sit&Go Buy-In: 0.50/0.00,USD,1.00,0.00,0.00,0.00,20.09,14.00,0.00,0.00,NA
2020/06/08 1:12 PM,Tournament Registration,2930059977$0.02 NL Hold'em [990 Players  Hyper-Turbo], NL Hold'em Sit&Go Buy-In: 0.02/0.00,USD,-0.02,0.00,0.00,0.00,20.07,14.00,0.00,0.00,NA
2020/06/08 1:12 PM,Tournament Registration,2930101850$0.10 NL Hold'em [360 Players  Turbo], NL Hold'em Sit&Go Buy-In: 0.09/0.01,USD,-0.10,0.00,0.00,0.00,19.97,14.00,0.00,0.00,NA
2020/06/08 1:12 PM,Tournament Registration,2930104716$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.72,14.00,0.00,0.00,NA
2020/06/08 1:18 PM,Tournament Registration,2930109158$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.47,14.00,0.00,0.00,NA
2020/06/08 1:18 PM,Tournament Registration,2930104692$0.02 NL Hold'em [990 Players  Hyper-Turbo], NL Hold'em Sit&Go Buy-In: 0.02/0.00,USD,-0.02,0.00,0.00,0.00,19.45,14.00,0.00,0.00,NA
2020/06/08 1:20 PM,Tournament Registration,2930111018$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.20,14.00,0.00,0.00,NA
2020/06/08 1:26 PM,Tournament Registration,2930115874$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.95,14.00,0.00,0.00,NA
2020/06/08 1:31 PM,Tournament Won,2930115874$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.75,0.00,0.00,0.00,19.70,14.00,0.00,0.00,NA
2020/06/08 1:32 PM,Tournament Registration,2930121117$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.45,14.00,0.00,0.00,NA
2020/06/08 1:32 PM,Tournament Registration,2930121372$0.10 NL Hold'em [360 Players  Turbo], NL Hold'em Sit&Go Buy-In: 0.09/0.01,USD,-0.10,0.00,0.00,0.00,19.35,14.00,0.00,0.00,NA
2020/06/08 1:41 PM,Tournament Won,2930121117$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.50,0.00,0.00,0.00,19.85,14.00,0.00,0.00,NA
2020/06/08 1:42 PM,Tournament Registration,2930129734$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.60,14.00,0.00,0.00,NA
2020/06/08 1:44 PM,Tournament Registration,2930131841$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.35,14.00,0.00,0.00,NA
2020/06/08 1:48 PM,Tournament Won,2930131841$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.50,0.00,0.00,0.00,19.85,14.00,0.00,0.00,NA
2020/06/08 1:48 PM,Tournament Registration,2930135443$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.60,14.00,0.00,0.00,NA
2020/06/08 1:48 PM,Tournament Registration,2930131218$0.10 NL Hold'em [360 Players  Turbo], NL Hold'em Sit&Go Buy-In: 0.09/0.01,USD,-0.10,0.00,0.00,0.00,19.50,14.00,0.00,0.00,NA
2020/06/08 1:51 PM,Tournament Won,2930135443$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.50,0.00,0.00,0.00,20.00,14.00,0.00,0.00,NA
2020/06/08 1:51 PM,Tournament Registration,2930138250$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.75,14.00,0.00,0.00,NA
2020/06/08 1:53 PM,Tournament Unregistration,2930131218$0.10 NL Hold'em [360 Players  Turbo], NL Hold'em Sit&Go Buy-In: 0.09/0.01,USD,0.10,0.00,0.00,0.00,19.85,14.00,0.00,0.00,NA
2020/06/08 1:53 PM,Tournament Unregistration,2930104692$0.02 NL Hold'em [990 Players  Hyper-Turbo], NL Hold'em Sit&Go Buy-In: 0.02/0.00,USD,0.02,0.00,0.00,0.00,19.87,14.00,0.00,0.00,NA
2020/06/08 1:55 PM,Tournament Registration,2930141134$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.62,14.00,0.00,0.00,NA
2020/06/08 2:02 PM,Tournament Registration,2930147599$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.37,14.00,0.00,0.00,NA
2020/06/08 2:03 PM,Tournament Registration,2930142596$0.02 NL Hold'em [990 Players  Hyper-Turbo], NL Hold'em Sit&Go Buy-In: 0.02/0.00,USD,-0.02,0.00,0.00,0.00,19.35,14.00,0.00,0.00,NA
2020/06/08 2:03 PM,Tournament Registration,2930141097$0.10 NL Hold'em [360 Players  Turbo], NL Hold'em Sit&Go Buy-In: 0.09/0.01,USD,-0.10,0.00,0.00,0.00,19.25,14.00,0.00,0.00,NA
2020/06/08 2:04 PM,Tournament Registration,2930150098$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.00,14.00,0.00,0.00,NA
2020/06/08 2:10 PM,Tournament Registration,2930151894$0.10 NL Hold'em [360 Players  Turbo], NL Hold'em Sit&Go Buy-In: 0.09/0.01,USD,-0.10,0.00,0.00,0.00,18.90,14.00,0.00,0.00,NA
2020/06/08 2:16 PM,Tournament Won,2930150098$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.75,0.00,0.00,0.00,19.65,14.00,0.00,0.00,NA
2020/06/08 2:16 PM,Tournament Registration,2930160730$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.40,14.00,0.00,0.00,NA
2020/06/08 2:21 PM,Tournament Registration,2930165175$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.15,14.00,0.00,0.00,NA
2020/06/08 2:21 PM,Tournament Registration,2930160348$0.10 NL Hold'em [360 Players  Turbo], NL Hold'em Sit&Go Buy-In: 0.09/0.01,USD,-0.10,0.00,0.00,0.00,19.05,14.00,0.00,0.00,NA
2020/06/08 2:23 PM,Tournament Registration,2930167264$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.80,14.00,0.00,0.00,NA
2020/06/08 2:26 PM,Tournament Registration,2930169781$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.55,14.00,0.00,0.00,NA
2020/06/08 2:32 PM,Tournament Registration,2930175364$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.30,14.00,0.00,0.00,NA
2020/06/08 2:41 PM,Tournament Registration,2930184054$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.05,14.00,0.00,0.00,NA
2020/06/08 2:44 PM,Tournament Registration,2930186830$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,17.80,14.00,0.00,0.00,NA
2020/06/08 2:47 PM,Tournament Registration,2930187193$0.10 NL Hold'em [360 Players  Turbo], NL Hold'em Sit&Go Buy-In: 0.09/0.01,USD,-0.10,0.00,0.00,0.00,17.70,14.00,0.00,0.00,NA
2020/06/08 2:48 PM,Tournament Won,2930186830$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.50,0.00,0.00,0.00,18.20,14.00,0.00,0.00,NA
2020/06/08 2:48 PM,Tournament Registration,2930190182$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,17.95,14.00,0.00,0.00,NA
2020/06/08 2:51 PM,Tournament Won,2930190182$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.75,0.00,0.00,0.00,18.70,14.00,0.00,0.00,NA
2020/06/08 2:51 PM,Tournament Registration,2930193008$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.45,14.00,0.00,0.00,NA
2020/06/08 2:51 PM,Tournament Registration,2930175556$0.02 NL Hold'em [990 Players  Hyper-Turbo], NL Hold'em Sit&Go Buy-In: 0.02/0.00,USD,-0.02,0.00,0.00,0.00,18.43,14.00,0.00,0.00,NA
2020/06/08 2:53 PM,Tournament Registration,2930195207$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.18,14.00,0.00,0.00,NA
2020/06/08 2:55 PM,Tournament Registration,2930197509$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,17.93,14.00,0.00,0.00,NA
2020/06/08 2:56 PM,Tournament Registration,2930196679$0.10 NL Hold'em [360 Players  Turbo], NL Hold'em Sit&Go Buy-In: 0.09/0.01,USD,-0.10,0.00,0.00,0.00,17.83,14.00,0.00,0.00,NA
2020/06/08 2:57 PM,Tournament Registration,2930199518$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,17.58,14.00,0.00,0.00,NA
2020/06/08 3:01 PM,Tournament Registration,2930202673$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,17.33,14.00,0.00,0.00,NA
2020/06/08 3:06 PM,Tournament Registration,2930207257$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,16.33,14.00,0.00,0.00,NA
2020/06/08 3:07 PM,Tournament Registration,2930208629$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,15.33,14.00,0.00,0.00,NA
2020/06/08 3:10 PM,Tournament Registration,2930211638$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,13.33,14.00,0.00,0.00,NA
2020/06/08 3:15 PM,Tournament Won,2930211638$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,6.00,0.00,0.00,0.00,19.33,14.00,0.00,0.00,NA
2020/06/08 3:20 PM,Tournament Registration,2930219543$0.10 NL Hold'em [360 Players  Turbo], NL Hold'em Sit&Go Buy-In: 0.09/0.01,USD,-0.10,0.00,0.00,0.00,19.23,14.00,0.00,0.00,NA
2020/06/08 3:20 PM,Tournament Registration,2930208960$0.02 NL Hold'em [990 Players  Hyper-Turbo], NL Hold'em Sit&Go Buy-In: 0.02/0.00,USD,-0.02,0.00,0.00,0.00,19.21,14.00,0.00,0.00,NA
2020/06/08 3:22 PM,Tournament Registration,2930223165$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.96,14.00,0.00,0.00,NA
2020/06/08 3:30 PM,Tournament Registration,2930230777$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.71,14.00,0.00,0.00,NA
2020/06/08 3:34 PM,Tournament Won,2930230777$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.75,0.00,0.00,0.00,19.46,14.00,0.00,0.00,NA
2020/06/08 3:36 PM,Tournament Registration,2930229516$0.10 NL Hold'em [360 Players  Turbo], NL Hold'em Sit&Go Buy-In: 0.09/0.01,USD,-0.10,0.00,0.00,0.00,19.36,14.00,0.00,0.00,NA
2020/06/08 3:59 PM,Tournament Registration,2930260122$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.11,14.00,0.00,0.00,NA
2020/06/08 4:05 PM,Reward: Knockout Bounty (Addon),2926961374,,USD,0.23,0.00,0.00,0.00,19.34,14.00,0.00,0.00,NA
2020/06/08 4:11 PM,Tournament Registration,2930241234$0.02 NL Hold'em [990 Players  Hyper-Turbo], NL Hold'em Sit&Go Buy-In: 0.02/0.00,USD,-0.02,0.00,0.00,0.00,19.32,14.00,0.00,0.00,NA
2020/06/08 4:11 PM,Tournament Registration,2930262578$0.10 NL Hold'em [360 Players  Turbo], NL Hold'em Sit&Go Buy-In: 0.09/0.01,USD,-0.10,0.00,0.00,0.00,19.22,14.00,0.00,0.00,NA
2020/06/08 4:13 PM,Reward: Knockout Bounty (Addon),2926961374,,USD,0.35,0.00,0.00,0.00,19.57,14.00,0.00,0.00,NA
2020/06/08 4:21 PM,Reward: Knockout Bounty (Addon),2926961374,,USD,0.46,0.00,0.00,0.00,20.03,14.00,0.00,0.00,NA
2020/06/08 4:38 PM,Tournament Registration,2930299531$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.78,14.00,0.00,0.00,NA
2020/06/08 4:40 PM,Tournament Registration,2930302386$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,18.78,14.00,0.00,0.00,NA
2020/06/08 4:44 PM,Tournament Registration,2930306435$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.53,14.00,0.00,0.00,NA
2020/06/08 4:49 PM,Tournament Won,2930306435$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.50,0.00,0.00,0.00,19.03,14.00,0.00,0.00,NA
2020/06/08 4:52 PM,Tournament Won,2930229516$0.10 NL Hold'em [360 Players  Turbo], NL Hold'em Sit&Go Buy-In: 0.09/0.01,USD,0.27,0.00,0.00,0.00,19.30,14.00,0.00,0.00,NA
2020/06/08 4:55 PM,Tournament Registration,2930317502$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.05,14.00,0.00,0.00,NA
2020/06/08 4:57 PM,Tournament Registration,2930319610$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.80,14.00,0.00,0.00,NA
2020/06/08 4:58 PM,Tournament Registration,2930320256$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.55,14.00,0.00,0.00,NA
2020/06/08 5:05 PM,Tournament Won,2930320256$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.50,0.00,0.00,0.00,19.05,14.00,0.00,0.00,NA
2020/06/08 5:06 PM,Tournament Won,2930241234$0.02 NL Hold'em [990 Players  Hyper-Turbo], NL Hold'em Sit&Go Buy-In: 0.02/0.00,USD,0.10,0.00,0.00,0.00,19.15,14.00,0.00,0.00,NA
2020/06/08 5:07 PM,Tournament Registration,2930329243$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.90,14.00,0.00,0.00,NA
2020/06/08 5:13 PM,Tournament Won,2930329243$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.50,0.00,0.00,0.00,19.40,14.00,0.00,0.00,NA
2020/06/08 5:13 PM,Tournament Registration,2930335680$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.15,14.00,0.00,0.00,NA
2020/06/08 5:21 PM,Tournament Registration,2930342741$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.90,14.00,0.00,0.00,NA
2020/06/08 5:29 PM,Tournament Registration,2930350825$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,18.65,14.00,0.00,0.00,NA
2020/06/08 5:32 PM,Tournament Won,2930350825$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,0.50,0.00,0.00,0.00,19.15,14.00,0.00,0.00,NA
2020/06/08 5:33 PM,Tournament Won,2930262578$0.10 NL Hold'em [360 Players  Turbo], NL Hold'em Sit&Go Buy-In: 0.09/0.01,USD,0.43,0.00,0.00,0.00,19.58,14.00,0.00,0.00,NA
2020/06/08 5:33 PM,Tournament Registration,2930355290$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.33,14.00,0.00,0.00,NA
2020/06/08 5:35 PM,Tournament Registration,2930356442$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,19.08,14.00,0.00,0.00,NA
2020/06/08 5:36 PM,Tournament Registration,2930357797$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,18.08,14.00,0.00,0.00,NA
2020/06/08 5:39 PM,Tournament Registration,2930360398$2.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 1.84/0.16,USD,-2.00,0.00,0.00,0.00,16.08,14.00,0.00,0.00,NA
2020/06/08 5:43 PM,Tournament Registration,2930364387$5.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 4.60/0.40,USD,-5.00,0.00,0.00,0.00,11.08,14.00,0.00,0.00,NA
2020/06/08 5:57 PM,Tournament Registration,2930376719$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,10.83,14.00,0.00,0.00,NA
2020/06/08 6:01 PM,Tournament Registration,2930369045$0.10 NL Hold'em [360 Players  Turbo], NL Hold'em Sit&Go Buy-In: 0.09/0.01,USD,-0.10,0.00,0.00,0.00,10.73,14.00,0.00,0.00,NA
2020/06/08 6:01 PM,Tournament Registration,2930367603$0.02 NL Hold'em [990 Players  Hyper-Turbo], NL Hold'em Sit&Go Buy-In: 0.02/0.00,USD,-0.02,0.00,0.00,0.00,10.71,14.00,0.00,0.00,NA
2020/06/08 6:01 PM,Tournament Registration,2930380798$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,9.71,14.00,0.00,0.00,NA
2020/06/08 6:02 PM,Tournament Registration,2930381574$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,-1.00,0.00,0.00,0.00,8.71,14.00,0.00,0.00,NA
2020/06/08 6:11 PM,Tournament Won,2930381574$1.00 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.92/0.08,USD,2.00,0.00,0.00,0.00,10.71,14.00,0.00,0.00,NA
2020/06/08 6:23 PM,Tournament Unregistration,2930367603$0.02 NL Hold'em [990 Players  Hyper-Turbo], NL Hold'em Sit&Go Buy-In: 0.02/0.00,USD,0.02,0.00,0.00,0.00,10.73,14.00,0.00,0.00,NA
2020/06/08 6:26 PM,Tournament Registration,2930401749$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,10.48,14.00,0.00,0.00,NA
2020/06/08 6:28 PM,Tournament Registration,2930403472$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,10.23,14.00,0.00,0.00,NA
2020/06/08 6:35 PM,Tournament Registration,2930409226$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,9.98,14.00,0.00,0.00,NA
2020/06/08 8:12 PM,Tournament Registration,2930478527$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,9.73,14.00,0.00,0.00,NA
2020/06/08 8:13 PM,Tournament Registration,2930479206$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,9.48,14.00,0.00,0.00,NA
2020/06/08 8:19 PM,Tournament Registration,2930483130$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,9.23,14.00,0.00,0.00,NA
2020/06/08 8:21 PM,Tournament Registration,2930484367$0.25 NLHE Spin & Go, NL Hold'em Sit&Go Buy-In: 0.23/0.02,USD,-0.25,0.00,0.00,0.00,8.98,14.00,0.00,0.00,NA
2020/06/08 8:24 PM,Tournament Registration,2930481230$1.00 NL Hold'em [45 Players], NL Hold'em Sit&Go Buy-In: 0.91/0.09,USD,-1.00,0.00,0.00,0.00,7.98,14.00,0.00,0.00,NA
